1	159	3	19970924
1	161	4	19970924
1	162	4	19971103
1	163	4	19970924
1	164	3	19971015
1	165	5	19970923
1	166	5	19970923
1	167	2	19971103
1	168	5	19970923
1	169	5	19971103
1	170	5	19971015
1	172	5	19970923
1	173	5	19971103
1	174	5	19970924
1	175	5	19970924
1	176	5	19971015
1	177	5	19971015
1	178	5	19971103
1	179	3	19970924
1	180	3	19970924
1	181	5	19970923
1	182	4	19970924
1	183	5	19970924
1	184	4	19970924
1	185	4	19970924
1	186	4	19970924
1	187	4	19970923
1	188	3	19970924
1	190	5	19970924
1	191	5	19970924
1	192	4	19970924
1	193	4	19971015
1	194	4	19971015
1	195	5	19971015
1	196	5	19970923
1	197	5	19970924
1	198	5	19971103
1	199	4	19970924
1	200	3	19971015
1	201	3	19971103
1	203	4	19971103
1	204	5	19970924
1	205	3	19971103
1	206	4	19971015
1	207	5	19970924
1	208	5	19971103
1	209	4	19980301
1	210	4	19971103
1	211	3	19971103
1	212	4	19970924
1	213	2	19971015
1	214	4	19970924
1	215	3	19971015
1	216	5	19971015
1	217	3	19971015
1	218	3	19971015
1	219	1	19971103
1	220	3	19970926
1	221	5	19980214
1	222	4	19971107
1	223	5	19971015
1	224	5	19970924
1	225	2	19971103
1	226	3	19971103
1	227	4	19971015
1	228	5	19971103
1	229	4	19971103
1	230	4	19971103
1	231	1	19971015
1	232	3	19971103
1	233	2	19971103
1	234	4	19971015
1	235	5	19970924
1	236	4	19970924
1	237	2	19970924
1	238	4	19970924
1	239	4	19971103
1	240	3	19970924
1	241	4	19971103
1	242	5	19980313
1	243	1	19970926
1	244	2	19980214
1	245	2	19970924
1	246	5	19970923
1	247	1	19970926
1	248	4	19970923
1	249	4	19970923
1	250	4	19970923
1	251	4	19970924
1	252	2	19970926
1	253	5	19970923
1	254	1	19971103
1	255	2	19980121
1	256	4	19980313
1	257	4	19970923
1	258	5	19971107
1	259	1	19971001
1	260	1	19970924
1	261	1	19971001
1	262	3	19970924
1	263	1	19971001
1	264	2	19970924
1	266	1	19980121
1	267	4	19971001
1	268	5	19971001
1	269	5	19971022
1	270	5	19980301
1	271	2	19980214
1	272	3	19980214
2	1	4	19980227
2	10	2	19980227
2	14	4	19980227
2	19	3	19980227
2	25	4	19980227
2	100	5	19980227
2	111	4	19980227
2	127	5	19980227
2	237	4	19980227
2	242	5	19980227
2	255	4	19980227
2	257	4	19980227
2	258	3	19980227
2	269	4	19980227
2	272	5	19980304
2	273	4	19980227
2	274	3	19980227
2	275	5	19980227
2	276	4	19980227
2	277	4	19980227
2	278	3	19980227
2	279	4	19980227
2	282	4	19980227
2	283	5	19980227
2	284	4	19980227
2	285	5	19980227
2	286	4	19980227
2	287	3	19980227
2	288	3	19980227
2	289	3	19980304
2	291	3	19980227
2	293	4	19980227
2	294	1	19980227
2	295	4	19980227
2	296	3	19980227
2	298	3	19980227
2	299	4	19980227
2	300	4	19980304
2	301	4	19980227
2	302	5	19980227
2	303	4	19980227
2	304	4	19980304
2	305	3	19980227
2	306	4	19980227
2	307	3	19980227
2	308	3	19980304
2	309	1	19980304
2	310	4	19980304
2	311	5	19980227
2	313	5	19980227
2	315	1	19980227
2	316	5	19980304
3	181	4	19980307
3	258	2	19980307
3	260	4	19980307
3	264	2	19980307
3	268	3	19980307
3	271	3	19980307
3	272	2	19980307
3	288	2	19980307
3	299	3	19980307
3	300	2	19980307
3	302	2	19980307
3	303	3	19980307
3	307	3	19980307
3	317	2	19980307
3	318	4	19980307
3	319	2	19980307
3	320	5	19980307
3	321	5	19980307
3	322	3	19980307
3	324	2	19980307
3	325	1	19980307
3	326	2	19980307
3	327	4	19980307
3	329	4	19980307
3	330	2	19980307
3	333	2	19980307
3	336	1	19980307
3	338	2	19980307
3	339	3	19980307
3	340	5	19980307
3	341	1	19980307
3	342	4	19980307
3	344	4	19980307
3	345	3	19980307
3	346	5	19980307
3	347	5	19980307
3	348	4	19980307
3	349	3	19980307
3	350	3	19980307
3	351	3	19980307
3	352	2	19980307
3	353	1	19980307
3	354	3	19980307
3	355	3	19980307
4	11	4	19980408
4	210	3	19980408
4	258	5	19980408
4	271	4	19980408
4	300	5	19980408
4	301	5	19980408
4	324	5	19980408
4	327	5	19980408
4	328	3	19980408
4	329	5	19980408
4	358	2	19980408
4	359	5	19980408
4	360	5	19980408
4	362	5	19980408
5	21	3	19971001
5	24	4	19971111
5	25	3	19971001
5	29	4	19971001
5	40	4	19971111
5	42	5	19971001
5	50	4	19971001
5	62	4	19971001
5	63	1	19971107
5	66	1	19971001
5	69	1	19971001
5	70	4	19971001
5	79	3	19971001
5	80	2	19971001
5	89	5	19971001
5	90	3	19971001
5	94	3	19971107
5	95	4	19971001
5	99	3	19971001
5	100	5	19971001
5	101	5	19971107
5	102	3	19971001
5	105	3	19971001
5	109	5	19971001
5	121	4	19970930
5	135	4	19971001
5	139	3	19971001
5	143	3	19971001
5	144	3	19971001
5	145	1	19971001
5	151	3	19971001
5	153	5	19971001
5	154	3	19971001
5	162	1	19971001
5	163	5	19971111
5	167	2	19971001
5	168	3	19971001
5	169	5	19971107
5	172	5	19971001
5	173	4	19971001
5	174	5	19971001
5	176	3	19971001
5	181	5	19971001
5	183	4	19971001
5	185	3	19971001
5	186	5	19971001
5	189	5	19971107
5	194	4	19971107
5	200	2	19971001
5	204	4	19971001
5	208	4	19971001
5	209	5	19971001
5	210	3	19971001
5	211	4	19971001
5	214	3	19971001
5	216	1	19971001
5	219	3	19971001
5	222	4	19970930
5	226	3	19971001
5	227	4	19971001
5	228	5	19971001
5	229	2	19971001
5	230	3	19971001
5	231	2	19971001
5	233	4	19971002
5	234	2	19971001
5	235	4	19971001
5	239	4	19971001
5	241	1	19971001
5	243	1	19971107
5	250	3	19971001
5	257	5	19971001
5	259	1	19971107
5	267	4	19970930
5	364	1	19971001
5	365	1	19971001
5	366	3	19971001
5	367	3	19971001
5	368	1	19971001
5	369	1	19971001
5	370	1	19971001
5	371	1	19971001
5	372	3	19971001
5	373	3	19971001
5	374	3	19971001
5	375	3	19971001
5	376	2	19971111
5	377	1	19971107
5	378	1	19971001
5	379	3	19971001
5	380	3	19971001
5	381	1	19971001
5	382	5	19971001
5	383	3	19971001
5	384	3	19971001
5	385	4	19971001
5	386	2	19971001
5	387	3	19971001
5	388	2	19971111
5	389	1	19971001
5	390	5	19971001
5	391	4	19971001
5	392	2	19971001
5	393	2	19971001
5	394	2	19971111
5	395	2	19971111
5	396	5	19971001
5	397	2	19971001
5	398	2	19971001
5	399	3	19971001
5	400	1	19971107
5	401	5	19971001
5	402	1	19971001
5	403	3	19971001
5	404	2	19971001
5	405	3	19971001
5	406	1	19971001
5	407	3	19971001
5	408	5	19971107
5	409	2	19971107
5	410	1	19971111
5	411	1	19971001
5	412	3	19971001
5	413	3	19971001
5	414	3	19971001
5	415	1	19971001
5	416	1	19971001
5	417	3	19971001
5	418	3	19971001
5	419	3	19971001
5	420	3	19971001
5	421	1	19971001
5	422	4	19971001
5	423	4	19971001
5	425	2	19971001
5	426	3	19971107
5	427	3	19971001
5	428	5	19971001
5	429	3	19971001
5	430	5	19971001
5	431	3	19971001
5	432	4	19971001
5	433	5	19971001
5	434	5	19971001
5	435	4	19971001
5	436	5	19971001
5	437	1	19971107
5	438	1	19971107
5	440	1	19971107
5	441	1	19971001
5	442	1	19971111
5	443	4	19971001
5	444	2	19971001
5	445	3	19971001
5	446	4	19971001
5	447	3	19971001
5	448	2	19971001
5	449	2	19971001
5	450	1	19971001
5	451	1	19971001
5	452	1	19971107
5	453	1	19971111
5	455	4	19970930
5	456	1	19971001
5	457	1	19971111
6	1	4	19980101
6	7	2	19980101
6	8	4	19980101
6	9	4	19980101
6	12	4	19980101
6	13	2	19980101
6	15	3	19980101
6	19	4	19980101
6	21	3	19980101
6	22	3	19980101
6	28	2	19980101
6	32	4	19980101
6	47	3	19980101
6	50	4	19980101
6	56	4	19980101
6	59	5	19980101
6	64	4	19980101
6	70	3	19980101
6	71	4	19980101
6	79	3	19980101
6	81	4	19980101
6	87	4	19980101
6	89	4	19980101
6	95	2	19980101
6	100	5	19980101
6	111	2	19980101
6	117	2	19980101
6	124	5	19980101
6	125	3	19980101
6	127	5	19980101
6	131	5	19980101
6	132	5	19980101
6	133	4	19980101
6	134	5	19980101
6	135	5	19980101
6	136	5	19980101
6	137	5	19980101
6	143	2	19980101
6	151	3	19980101
6	153	4	19980101
6	154	3	19980101
6	156	3	19980101
6	165	5	19980101
6	166	4	19980101
6	168	4	19980101
6	169	4	19980101
6	170	4	19980101
6	173	5	19980101
6	174	4	19980101
6	175	4	19980101
6	177	4	19980101
6	178	4	19980101
6	180	4	19980101
6	182	4	19971228
6	183	4	19980101
6	185	5	19980101
6	186	4	19980101
6	187	4	19980101
6	188	3	19980101
6	189	3	19980101
6	191	4	19980101
6	192	4	19980101
6	193	3	19980101
6	194	4	19980101
6	195	4	19980101
6	197	5	19980101
6	199	4	19980101
6	200	3	19980101
6	202	3	19980101
6	203	3	19980101
6	204	3	19980101
6	205	3	19980101
6	208	4	19980101
6	209	4	19980101
6	211	5	19980101
6	213	4	19980101
6	216	5	19980101
6	221	4	19980101
6	223	4	19980101
6	237	2	19980101
6	238	5	19980101
6	242	4	19971228
6	246	3	19980101
6	248	3	19980101
6	257	2	19980101
6	259	1	19971228
6	261	3	19971228
6	268	3	19971228
6	269	4	19971228
6	272	4	19980102
6	274	4	19980101
6	275	4	19980101
6	276	2	19980101
6	284	2	19980101
6	285	3	19980101
6	286	2	19971228
6	293	3	19980101
6	294	2	19980101
6	297	3	19980101
6	298	3	19980101
6	302	4	19971228
6	303	3	19971228
6	304	4	19971228
6	306	4	19971228
6	308	3	19980101
6	309	2	19971228
6	310	2	19971228
6	317	3	19980101
6	318	4	19980101
6	321	3	19971228
6	340	2	19971228
6	357	4	19980101
6	367	2	19980101
6	405	1	19980101
6	408	4	19980101
6	410	4	19980101
6	419	4	19980101
6	423	3	19980101
6	425	3	19980101
6	427	4	19980101
6	432	4	19980101
6	435	4	19980101
6	458	1	19980101
6	459	2	19980101
6	460	2	19980101
6	461	4	19980101
6	462	5	19980101
6	464	2	19980101
6	465	1	19980102
6	466	4	19980101
6	467	4	19980101
6	468	3	19980101
6	469	5	19980101
6	470	3	19980101
6	471	2	19980101
6	472	1	19980101
6	473	2	19980101
6	474	5	19980101
6	475	5	19980101
6	476	1	19980101
6	477	1	19980101
6	478	4	19980101
6	479	5	19980101
6	480	4	19980101
6	481	5	19980101
6	482	4	19980101
6	483	5	19980101
6	484	5	19980101
6	485	5	19980101
6	486	4	19980101
6	487	5	19980101
6	488	5	19980101
6	489	5	19980101
6	490	5	19980101
6	491	4	19980101
6	493	5	19980101
6	494	4	19980101
6	495	4	19980101
6	496	4	19980101
6	497	4	19980101
6	498	4	19980101
6	499	4	19980101
6	500	4	19980101
6	501	5	19980101
6	502	4	19980101
6	503	3	19980101
6	504	3	19980101
6	505	4	19980101
6	506	4	19980101
6	507	4	19980101
6	508	3	19980101
6	509	4	19980101
6	510	4	19980101
6	511	5	19980101
6	512	4	19980101
6	513	4	19980101
6	514	5	19980101
6	515	4	19980101
6	516	4	19980101
6	518	3	19980101
6	519	5	19980101
6	520	4	19980101
6	521	4	19980101
6	522	5	19980101
6	523	5	19980101
6	524	3	19980101
6	525	5	19980101
6	526	3	19980101
6	527	4	19980101
6	528	4	19980101
6	529	4	19980101
6	530	4	19980101
6	531	4	19980101
6	532	3	19980101
6	533	4	19980101
6	534	4	19980101
6	535	2	19980101
6	536	4	19980101
6	537	4	19980101
6	538	2	19971228
6	539	2	19980102
7	4	5	19980331
7	7	5	19980331
7	8	5	19980331
7	9	5	19980331
7	10	4	19980331
7	11	3	19980331
7	12	5	19980409
7	22	5	19980331
7	23	3	19980331
7	25	3	19980331
7	27	4	19980331
7	28	5	19980331
7	29	3	19980331
7	31	4	19980409
7	39	5	19980331
7	44	5	19980331
7	47	5	19980331
7	50	5	19980331
7	51	2	19980331
7	52	4	19980331
7	53	5	19980331
7	54	3	19980409
7	56	5	19980331
7	62	3	19980331
7	64	5	19980331
7	68	4	19980331
7	69	5	19980331
7	70	1	19980331
7	71	5	19980331
7	72	5	19980331
7	73	3	19980409
7	77	5	19980331
7	78	3	19980331
7	79	4	19980331
7	80	4	19980331
7	81	5	19980331
7	82	3	19980331
7	86	4	19980331
7	89	5	19980331
7	90	3	19980331
7	91	3	19980331
7	92	5	19980331
7	93	5	19980331
7	96	5	19980331
7	97	5	19980331
7	98	4	19980331
7	99	5	19980331
7	100	5	19980331
7	101	5	19980331
7	106	4	19980331
7	118	2	19980331
7	121	5	19980331
7	125	4	19980331
7	126	3	19980331
7	127	5	19980331
7	131	5	19980331
7	132	5	19980331
7	133	5	19980331
7	134	4	19980409
7	135	5	19980331
7	136	5	19980331
7	139	3	19980331
7	140	5	19980331
7	141	5	19980331
7	142	3	19980331
7	143	3	19980409
7	144	5	19980331
7	145	1	19980331
7	151	4	19980331
7	152	4	19980331
7	153	5	19980331
7	154	5	19980331
7	156	5	19980331
7	157	5	19980331
7	161	3	19980331
7	162	5	19980331
7	164	5	19980331
7	166	3	19980331
7	168	5	19980331
7	171	3	19980331
7	172	4	19980331
7	173	5	19980331
7	174	5	19980331
7	175	5	19980409
7	176	3	19980331
7	177	4	19980331
7	178	4	19980331
7	179	5	19980331
7	180	5	19980331
7	181	3	19980331
7	182	4	19980331
7	183	4	19980331
7	185	5	19980409
7	186	4	19980331
7	187	4	19980331
7	188	5	19980331
7	190	5	19980331
7	191	5	19980331
7	192	4	19980331
7	193	5	19980409
7	194	5	19980331
7	195	5	19980331
7	196	5	19980331
7	197	4	19980331
7	198	3	19980331
7	199	5	19980409
7	200	5	19980331
7	201	2	19980331
7	202	3	19980331
7	203	5	19980331
7	204	5	19980331
7	205	5	19980331
7	207	4	19980331
7	208	5	19980331
7	210	4	19980331
7	211	5	19980331
7	212	1	19980331
7	213	3	19980331
7	214	5	19980331
7	215	4	19980331
7	216	4	19980331
7	217	4	19980331
7	219	1	19980409
7	223	5	19980331
7	226	5	19980331
7	227	3	19980409
7	228	4	19980331
7	229	3	19980331
7	230	3	19980331
7	231	3	19980409
7	232	3	19980331
7	234	5	19980331
7	237	5	19980331
7	238	5	19980331
7	241	4	19980331
7	258	4	19980409
7	259	3	19980331
7	260	1	19980409
7	264	4	19980331
7	265	5	19980331
7	266	4	19980331
7	268	3	19980331
7	269	3	19980331
7	273	3	19980331
7	275	4	19980331
7	281	3	19980331
7	285	5	19980331
7	286	4	19980331
7	288	4	19980331
7	294	1	19980409
7	300	4	19980331
7	307	5	19980331
7	309	3	19980331
7	317	4	19980409
7	318	5	19980331
7	324	1	19980409
7	334	5	19980409
7	341	3	19980412
7	356	4	19980331
7	357	5	19980409
7	365	4	19980331
7	367	5	19980331
7	378	5	19980331
7	379	4	19980331
7	380	4	19980331
7	384	3	19980331
7	385	5	19980331
7	386	4	19980409
7	387	3	19980409
7	389	4	19980331
7	391	3	19980409
7	393	4	19980331
7	396	4	19980331
7	399	4	19980331
7	401	4	19980331
7	402	5	19980331
7	403	4	19980331
7	404	5	19980331
7	405	3	19980331
7	415	2	19980331
7	416	5	19980331
7	417	3	19980409
7	418	4	19980409
7	419	3	19980331
7	420	5	19980331
7	421	3	19980331
7	423	5	19980331
7	427	5	19980331
7	428	5	19980409
7	429	5	19980331
7	431	4	19980331
7	432	4	19980331
7	433	5	19980409
7	434	4	19980331
7	435	5	19980331
7	436	5	19980331
7	440	1	19980409
7	441	2	19980331
7	443	5	19980331
7	444	5	19980331
7	446	2	19980409
7	447	5	19980331
7	448	3	19980331
7	449	3	19980331
7	450	4	19980409
7	451	5	19980331
7	452	5	19980331
7	461	4	19980331
7	463	4	19980331
7	465	4	19980331
7	470	3	19980331
7	471	4	19980331
7	472	2	19980331
7	474	5	19980331
7	480	4	19980331
7	481	5	19980331
7	482	3	19980331
7	483	4	19980331
7	484	5	19980331
7	485	5	19980331
7	487	3	19980331
7	488	4	19980331
7	489	3	19980331
7	491	5	19980331
7	495	5	19980331
7	496	5	19980331
7	498	5	19980331
7	499	4	19980331
7	501	5	19980331
7	502	5	19980331
7	503	4	19980331
7	504	5	19980331
7	505	3	19980331
7	506	5	19980331
7	507	5	19980331
7	509	5	19980331
7	510	5	19980331
7	511	5	19980331
7	513	4	19980331
7	514	2	19980331
7	515	3	19980331
7	519	4	19980331
7	520	5	19980409
7	521	5	19980331
7	523	4	19980331
7	526	5	19980331
7	527	5	19980331
7	528	5	19980331
7	529	2	19980331
7	530	5	19980331
7	537	3	19980331
7	540	3	19980409
7	541	2	19980331
7	542	4	19980409
7	543	3	19980331
7	544	3	19980331
7	545	2	19980331
7	546	4	19980331
7	547	3	19980331
7	548	5	19980331
7	549	4	19980331
7	550	4	19980331
7	551	1	19980409
7	552	4	19980331
7	553	3	19980409
7	554	3	19980331
7	555	4	19980409
7	556	3	19980331
7	557	4	19980409
7	558	4	19980409
7	559	5	19980331
7	560	3	19980409
7	561	4	19980331
7	562	5	19980331
7	563	2	19980409
7	564	3	19980331
7	565	4	19980409
7	566	4	19980331
7	567	1	19980409
7	568	5	19980331
7	569	4	19980409
7	570	3	19980331
7	571	3	19980331
7	572	3	19980331
7	573	5	19980331
7	574	5	19980409
7	575	3	19980409
7	576	5	19980409
7	577	2	19980409
7	578	3	19980331
7	579	4	19980409
7	580	3	19980409
7	581	5	19980331
7	582	5	19980409
7	583	2	19980409
7	584	4	19980331
7	585	4	19980409
7	586	3	19980331
7	587	4	19980331
7	588	4	19980331
7	589	5	19980331
7	590	2	19980331
7	591	3	19980331
7	592	5	19980331
7	593	5	19980331
7	594	3	19980331
7	595	2	19980331
7	596	5	19980331
7	597	3	19980331
7	598	3	19980331
7	599	1	19980331
7	600	4	19980331
7	601	5	19980331
7	602	3	19980331
7	603	4	19980331
7	604	3	19980331
7	605	4	19980331
7	606	3	19980331
7	607	3	19980331
7	608	4	19980331
7	609	3	19980331
7	610	5	19980331
7	611	3	19980331
7	612	5	19980331
7	613	4	19980331
7	614	5	19980331
7	615	4	19980331
7	616	4	19980331
7	617	5	19980331
7	618	4	19980331
7	619	3	19980331
7	620	4	19980331
7	621	5	19980409
7	622	4	19980331
7	623	3	19980331
7	624	4	19980331
7	625	3	19980409
7	626	5	19980409
7	627	3	19980331
7	628	3	19980331
7	629	3	19980331
7	630	5	19980331
7	631	4	19980331
7	632	5	19980331
7	633	5	19980331
7	634	5	19980331
7	635	3	19980331
7	636	4	19980331
7	637	4	19980331
7	638	4	19980409
7	639	5	19980331
7	640	3	19980331
7	641	5	19980409
7	642	3	19980409
7	643	4	19980331
7	644	5	19980331
7	645	4	19980331
7	646	5	19980331
7	647	5	19980331
7	649	5	19980331
7	650	3	19980331
7	651	5	19980331
7	652	3	19980331
7	653	4	19980331
7	654	5	19980409
7	655	5	19980331
7	656	3	19980331
7	657	4	19980331
7	658	3	19980331
7	659	5	19980331
7	660	5	19980331
7	662	3	19980409
7	663	5	19980331
7	664	3	19980331
7	665	4	19980331
7	666	4	19980409
7	667	5	19980409
7	668	4	19980331
7	669	1	19980409
7	670	5	19980331
7	671	5	19980331
7	672	1	19980409
7	673	3	19980331
7	674	2	19980331
7	675	5	19980331
7	676	3	19980331
7	677	3	19980331
7	678	3	19980331
7	679	5	19980331
7	680	4	19980331
7	681	1	19980331
7	682	2	19980331
7	683	4	19980331
8	7	3	19971113
8	11	3	19971113
8	55	5	19971113
8	56	5	19971113
8	82	5	19971113
8	96	3	19971113
8	127	5	19971113
8	144	5	19971113
8	172	5	19971113
8	174	5	19971113
8	176	5	19971113
8	177	4	19971113
8	181	4	19971113
8	183	5	19971113
8	187	4	19971113
8	188	5	19971113
8	190	4	19971113
8	195	5	19971113
8	210	4	19971113
8	222	5	19971113
8	227	4	19971113
8	228	5	19971113
8	229	5	19971113
8	233	4	19971113
8	241	4	19971113
8	243	2	19971113
8	258	5	19971113
8	259	1	19971113
8	260	3	19971113
8	273	3	19971113
8	301	4	19971113
8	336	3	19971113
8	341	2	19971113
8	358	2	19971113
8	403	4	19971113
8	431	2	19971113
8	435	5	19971113
8	510	4	19971113
8	511	5	19971113
8	518	4	19971113
8	566	3	19971113
8	568	4	19971113
8	651	5	19971113
8	684	4	19971113
8	685	4	19971113
8	686	3	19971113
8	687	1	19971113
8	688	1	19971113
8	689	4	19971113
9	7	4	19980209
9	50	5	19980209
9	201	5	19980209
9	242	4	19980209
9	276	4	19980209
9	294	4	19980209
9	371	5	19980209
9	385	5	19980209
9	402	4	19980209
9	483	5	19980209
9	615	4	19980209
9	690	1	19980209
10	1	4	19971027
10	4	4	19971027
10	9	4	19971027
10	11	4	19971027
10	12	5	19971027
10	13	3	19971027
10	22	5	19971027
10	23	5	19971027
10	32	4	19971027
10	33	4	19971027
10	40	4	19971027
10	48	4	19971027
10	50	5	19971027
10	56	5	19971027
10	59	4	19971027
10	60	3	19971027
10	64	4	19971027
10	69	4	19971027
10	70	4	19971027
10	82	4	19971027
10	85	4	19971027
10	93	4	19971027
10	98	4	19971027
10	99	5	19971027
10	116	4	19971027
10	124	5	19971027
10	127	5	19971027
10	129	4	19971027
10	132	5	19971027
10	133	5	19971027
10	134	5	19971027
10	135	5	19971027
10	137	4	19971027
10	144	4	19971027
10	153	4	19971027
10	155	4	19971027
10	156	4	19971027
10	157	5	19971027
10	160	4	19971027
10	161	4	19971027
10	162	4	19971027
10	164	4	19971027
10	168	4	19971027
10	170	4	19971027
10	174	4	19971027
10	176	4	19971027
10	178	5	19971027
10	179	5	19971027
10	180	5	19971027
10	182	5	19971027
10	183	5	19971027
10	185	5	19971027
10	186	4	19971027
10	191	5	19971027
10	192	4	19971027
10	194	4	19971027
10	195	4	19971027
10	197	5	19971027
10	198	3	19971027
10	199	4	19971027
10	200	5	19971027
10	203	4	19971027
10	205	5	19971027
10	211	5	19971027
10	216	4	19971027
10	218	4	19971027
10	221	4	19971027
10	223	5	19971027
10	230	4	19971027
10	234	4	19971027
10	238	4	19971027
10	245	4	19971027
10	269	4	19971027
10	273	4	19971027
10	274	4	19971027
10	275	4	19971027
10	276	4	19971027
10	283	4	19971027
10	286	4	19971027
10	289	4	19971027
10	294	3	19971110
10	302	4	19971027
10	319	3	19971027
10	321	4	19971110
10	333	4	19971027
10	334	4	19971027
10	340	4	19971124
10	357	5	19971027
10	367	4	19971027
10	371	4	19971027
10	385	4	19971027
10	404	4	19971027
10	414	4	19971027
10	418	4	19971027
10	420	4	19971027
10	430	3	19971027
10	432	4	19971027
10	435	5	19971027
10	447	4	19971027
10	462	3	19971027
10	463	4	19971027
10	467	4	19971027
10	470	4	19971027
10	474	4	19971027
10	475	4	19971027
10	478	5	19971027
10	479	5	19971027
10	480	5	19971027
10	482	4	19971027
10	483	5	19971027
10	484	5	19971027
10	489	4	19971027
10	493	4	19971027
10	495	4	19971027
10	496	5	19971027
10	497	4	19971027
10	498	5	19971027
10	499	4	19971027
10	502	4	19971027
10	505	4	19971027
10	509	4	19971027
10	510	5	19971027
10	511	4	19971027
10	513	4	19971027
10	518	4	19971027
10	519	5	19971027
10	521	4	19971027
10	525	5	19971027
10	527	4	19971027
10	529	3	19971027
10	530	4	19971027
10	531	5	19971027
10	558	4	19971027
10	582	4	19971027
10	588	4	19971027
10	589	5	19971027
10	602	5	19971027
10	603	5	19971027
10	604	4	19971027
10	606	5	19971027
10	610	4	19971027
10	615	4	19971027
10	617	5	19971027
10	629	4	19971027
10	651	4	19971027
10	652	3	19971027
10	654	5	19971027
10	655	5	19971027
10	656	5	19971027
10	657	4	19971027
10	663	3	19971027
10	664	4	19971027
10	686	4	19971027
10	692	4	19971027
10	693	4	19971027
10	694	5	19971027
10	695	3	19971027
10	696	4	19971027
10	697	3	19971027
10	698	4	19971027
10	699	4	19971027
10	700	4	19971027
10	701	4	19971027
10	702	3	19971027
10	703	5	19971027
10	704	3	19971027
10	705	4	19971027
10	706	4	19971027
10	707	5	19971027
10	708	4	19971027
10	709	4	19971027
10	710	4	19971027
10	711	4	19971027
10	712	4	19971027
11	8	4	19980407
11	9	5	19980407
11	11	2	19980407
11	12	2	19980407
11	15	5	19980407
11	22	4	19980407
11	24	3	19980407
11	25	3	19980407
11	28	5	19980407
11	29	3	19980407
11	39	3	19980407
11	40	3	19980407
11	42	3	19980407
11	47	4	19980407
11	51	4	19980407
11	52	3	19980407
11	54	3	19980407
11	56	4	19980407
11	57	2	19980407
11	58	3	19980407
11	69	3	19980407
11	70	4	19980407
11	79	4	19980407
11	83	5	19980407
11	86	4	19980407
11	88	3	19980407
11	90	2	19980407
11	94	3	19980407
11	97	4	19980407
11	98	2	19980407
11	100	4	19980407
11	107	4	19980407
11	109	3	19980407
11	120	2	19980407
