4766,4443,20200828,1
1109,3888,20200715,0
3990,8545,20200802,1
3877,5374,20200711,1
5871,2273,20200713,1
1710,6001,20200805,1
4819,3922,20200716,0
6183,5232,20200716,0
2958,3891,20200724,1
2367,832,20200801,0
5718,4571,20200822,0
3517,7728,20200815,1
6229,9223,20200827,1
4886,7049,20200712,1
795,5353,20200716,1
522,7131,20200719,1
6349,2662,20200820,0
5364,3857,20200714,1
3484,2133,20200715,0
5422,2332,20200720,1
683,3975,20200719,1
1698,9667,20200706,1
385,2396,20200720,1
6071,2350,20200722,0
4690,9060,20200825,1
4481,3649,20200718,0
7147,10094,20200812,0
1043,9751,20200711,1
4766,1150,20200807,0
5854,3818,20200710,0
838,9119,20200813,0
5736,1158,20200807,1
4614,3247,20200829,0
4855,4124,20200802,1
6291,9890,20200723,1
5421,2612,20200816,1
434,6775,20200712,0
6760,265,20200708,0
6018,2311,20200719,1
2007,4658,20200813,1
279,4107,20200803,1
3925,3722,20200707,1
5202,5740,20200811,0
3254,672,20200722,1
5943,368,20200710,0
3042,8172,20200708,1
5203,2463,20200725,0
276,9103,20200816,0
2696,4195,20200801,0
5421,8659,20200806,0
1490,1392,20200820,1
3842,4524,20200811,0
6388,2612,20200803,1
1643,7119,20200717,1
6654,2200,20200713,0
951,666,20200722,1
7116,9592,20200723,0
1516,151,20200710,1
5802,5246,20200801,1
3989,2338,20200802,0
6979,7180,20200731,1
5276,10462,20200828,1
1161,5439,20200709,1
4020,1032,20200805,0
4850,1392,20200820,1
7132,3792,20200720,1
2542,4739,20200822,1
346,5677,20200724,0
6763,5724,20200727,0
6571,666,20200724,0
1547,3933,20200716,0
2724,9825,20200727,1
2901,5232,20200721,1
638,2723,20200803,1
4820,2336,20200720,1
3898,2461,20200802,1
3132,6272,20200817,1
4438,4152,20200731,1
2641,8540,20200717,0
5992,7538,20200813,1
3948,122,20200716,1
1636,8922,20200825,1
2224,2593,20200803,0
4140,2623,20200731,0
1262,7031,20200712,1
4950,4364,20200805,0
5061,5949,20200803,0
4882,839,20200801,1
5854,5526,20200713,0
6989,7704,20200814,1
6405,7406,20200802,1
5831,3151,20200828,1
155,5849,20200810,1
2094,2584,20200802,0
1538,1327,20200814,1
1195,784,20200801,0
3765,9659,20200718,0
458,9721,20200709,1
1977,2611,20200804,0
1481,583,20200717,0
5505,810,20200730,0
5736,1184,20200809,1
488,7702,20200813,1
4446,7365,20200803,0
6220,2113,20200711,1
4984,5993,20200805,0
2845,5944,20200804,1
5651,5237,20200723,0
5508,935,20200807,1
6694,6317,20200824,1
3481,5582,20200724,0
4622,1368,20200830,0
6356,7003,20200719,1
2686,10367,20200830,1
4694,2572,20200819,0
3330,437,20200712,0
6278,2925,20200824,1
2059,5714,20200801,0
2625,10382,20200902,1
2025,2939,20200809,1
6866,1145,20200807,0
626,2159,20200710,1
3660,4730,20200821,1
5691,1377,20200819,0
249,2463,20200726,1
1854,4035,20200722,1
963,8585,20200721,1
7142,373,20200710,0
5979,1178,20200809,1
545,5686,20200818,1
3121,7283,20200802,0
3320,4639,20200814,1
1221,8647,20200729,0
5559,4011,20200724,0
833,2623,20200731,0
328,6056,20200830,1
98,8629,20200727,1
1615,8608,20200810,0
1725,7285,20200808,1
1045,1019,20200808,1
3069,8577,20200723,1
4672,2281,20200718,1
3760,5670,20200724,0
193,2255,20200713,0
2439,4517,20200808,0
5221,8512,20200715,0
4819,4059,20200731,0
5522,7196,20200802,0
3636,4517,20200809,0
3083,3049,20200822,1
6744,5563,20200731,1
6694,2315,20200720,0
572,254,20200707,1
5172,2765,20200804,0
6809,7303,20200731,1
5478,4208,20200801,0
2641,4554,20200808,1
833,2471,20200809,1
2697,8372,20200715,0
5526,1926,20200710,1
612,5593,20200720,0
6483,9998,20200801,0
6169,6207,20200827,0
3985,501,20200717,1
5400,532,20200715,1
845,3945,20200717,1
3252,690,20200723,0
534,4717,20200821,1
5104,1045,20200820,1
5738,9907,20200727,1
6437,3937,20200715,1
4067,9129,20200816,0
4429,5575,20200719,0
4414,7500,20200810,0
6007,8295,20200717,1
6205,1346,20200816,0
5188,9917,20200726,1
2212,7229,20200728,0
2496,7698,20200823,0
4356,1375,20200820,0
578,8316,20200726,0
3301,4202,20200812,0
2605,1290,20200811,0
1387,4220,20200810,1
203,3088,20200817,0
2918,5681,20200810,0
2570,5257,20200717,0
2410,1410,20200823,1
795,3975,20200717,1
3706,4118,20200730,0
1772,612,20200719,1
5007,10127,20200812,0
1683,7293,20200731,0
4182,9697,20200708,1
1853,9794,20200713,0
5460,3867,20200711,0
3877,8922,20200827,0
2220,8176,20200724,0
3985,5352,20200717,1
1848,2361,20200719,0
6897,5524,20200720,0
1534,8166,20200718,0
4533,8670,20200823,1
6540,4543,20200808,0
2724,10404,20200822,0
2683,6163,20200811,1
6549,2618,20200810,0
5055,9150,20200819,0
2205,5756,20200729,1
5276,9645,20200716,1
7142,4725,20200820,1
2996,8298,20200713,0
1132,5348,20200707,0
3926,1546,20200829,1
5623,793,20200801,0
961,720,20200725,1
2570,10394,20200822,0
136,8604,20200726,0
5620,2972,20200820,1
5053,7719,20200814,1
2100,2284,20200715,0
555,4706,20200819,1
1771,4122,20200804,0
970,3943,20200720,0
2318,3082,20200818,0
2909,8746,20200803,0
2541,2360,20200727,0
5910,1875,20200712,0
5515,7932,20200901,1
5969,692,20200723,1
6232,8354,20200715,0
41,4141,20200731,0
6376,3959,20200806,1
3171,4009,20200729,1
4647,8799,20200802,1
2530,6199,20200813,0
1665,9862,20200718,1
5742,8660,20200731,0
2542,6261,20200817,1
5421,3098,20200822,0
1698,6274,20200817,0
6735,133,20200712,1
2611,4411,20200811,1
3989,1164,20200808,0
785,675,20200721,0
1837,2559,20200730,0
1685,7081,20200717,0
1175,4659,20200817,1
2047,10014,20200801,1
279,10462,20200827,1
626,2335,20200720,0
3326,5611,20200725,0
6236,3647,20200705,0
2592,9695,20200709,1
3504,9937,20200729,0
3827,731,20200726,1
1413,7560,20200810,0
5568,9786,20200712,1
5547,3827,20200710,0
7135,462,20200712,0
2638,5266,20200711,1
6745,5348,20200711,1
6099,8569,20200720,1
4306,10099,20200804,0
4270,6274,20200820,1
4005,1423,20200825,1
724,7007,20200715,1
890,533,20200715,0
4310,4406,20200810,1
1665,7088,20200719,1
2287,6278,20200821,0
2197,954,20200803,1
5692,1422,20200901,1
5719,2950,20200812,1
5635,10186,20200818,0
3411,10416,20200822,0
6806,5630,20200722,1
4869,8707,20200816,0
724,7105,20200808,1
4622,7559,20200807,0
6330,5704,20200728,1
3636,5450,20200710,0
791,9822,20200806,1
1442,7799,20200826,0
2946,4442,20200812,1
2839,2739,20200804,1
4431,5731,20200806,1
1857,685,20200804,0
1117,4022,20200723,1
896,9853,20200718,0
2568,3633,20200714,0
1281,6271,20200817,1
4428,8258,20200725,1
2687,5450,20200806,0
849,1345,20200816,1
4475,6300,20200821,0
6540,10420,20200824,0
3262,4531,20200808,1
1130,6213,20200819,0
6503,7716,20200814,1
2570,625,20200721,1
1128,9153,20200821,0
7121,9613,20200719,1
6563,2478,20200813,1
4306,6533,20200902,1
5105,6317,20200823,1
7044,9583,20200708,0
909,2575,20200731,0
4243,673,20200722,1
5861,1127,20200807,1
4527,3106,20200826,0
5112,676,20200728,1
1386,3652,20200716,0
2043,7718,20200816,0
3335,5690,20200725,0
1015,4718,20200820,0
4674,822,20200803,0
4887,3057,20200815,0
488,7218,20200729,1
3827,796,20200801,1
3660,7214,20200811,0
617,8568,20200725,0
1223,7420,20200806,1
4438,670,20200805,1
7121,8525,20200717,1
3301,1313,20200815,1
4924,8800,20200817,1
5937,462,20200729,1
2875,2443,20200723,1
5797,7775,20200827,1
1554,6808,20200717,1
2784,644,20200721,1
4315,4283,20200804,1
6367,3065,20200814,0
2133,3881,20200725,1
1854,786,20200823,1
4689,4217,20200806,1
2875,9868,20200718,0
4819,4699,20200817,0
2810,6086,20200807,1
3365,258,20200712,1
6676,3015,20200810,0
6888,10415,20200827,0
4957,2372,20200720,0
5515,4006,20200719,1
14,5211,20200711,1
1084,2707,20200803,1
2486,10067,20200803,0
6149,2240,20200712,0
1367,4336,20200807,1
6013,9112,20200817,1
3970,4131,20200727,1
4308,1061,20200813,0
2152,9857,20200802,1
4632,2618,20200805,1
2272,5446,20200710,0
166,2661,20200816,1
5956,8195,20200705,0
3160,7366,20200804,0
5689,2132,20200710,1
2355,10186,20200819,0
3624,1320,20200817,0
2909,4630,20200815,0
4270,2273,20200713,0
5860,8606,20200724,1
5332,5641,20200807,1
5431,3923,20200715,1
6825,10186,20200818,0
5402,2471,20200808,0
3181,8484,20200713,1
5020,2515,20200730,1
5606,4666,20200820,0
24,7239,20200728,0
4013,2759,20200803,0
1449,4001,20200720,1
3989,835,20200731,1
3515,10083,20200803,0
2784,8922,20200806,1
5691,755,20200805,0
2656,4706,20200818,1
800,2389,20200728,0
538,8471,20200713,0
5365,2319,20200721,1
7087,5935,20200804,1
5622,726,20200727,1
7074,7138,20200720,1
276,8698,20200803,0
6102,4702,20200821,1
4659,466,20200804,0
6431,4810,20200829,1
1043,2503,20200727,0
2429,5995,20200820,1
1481,9112,20200824,0
4674,9965,20200729,1
1091,4247,20200803,0
2619,2559,20200730,0
1710,5629,20200808,1
5633,9988,20200730,0
5885,2836,20200809,1
928,7435,20200807,1
4754,6213,20200818,0
5854,416,20200712,1
6331,2456,20200811,1
7110,8879,20200805,0
1277,3932,20200716,0
4891,791,20200807,1
5202,9911,20200731,0
901,6276,20200819,1
3898,4152,20200729,1
3160,9166,20200825,1
5826,4083,20200725,1
4343,7249,20200729,0
5332,1421,20200823,0
4865,4624,20200820,1
1837,1398,20200822,0
558,695,20200804,0
5734,536,20200715,1
2484,4366,20200803,1
2490,2862,20200810,0
3434,2627,20200801,0
4012,9793,20200714,1
4715,2407,20200724,0
3447,3290,20200901,1
683,5907,20200808,1
4801,5274,20200716,1
6436,2526,20200729,1
2765,5610,20200722,0
2703,8898,20200806,1
5105,2001,20200708,0
6204,5442,20200710,1
4067,229,20200707,1
5623,7736,20200820,0
6194,1301,20200817,1
6260,9683,20200708,0
4404,2546,20200821,1
2438,10347,20200814,1
2811,2049,20200719,1
6404,9907,20200731,1
6093,8946,20200808,1
3514,2367,20200720,0
538,10067,20200803,0
5149,2714,20200805,1
3322,5758,20200801,0
5736,2686,20200805,0
1802,9811,20200714,1
140,2650,20200807,0
1464,1175,20200808,1
5582,1933,20200723,1
1641,6724,20200705,0
1050,4093,20200729,1
5450,2430,20200723,0
5772,951,20200802,1
229,5686,20200725,0
135,1343,20200817,0
4500,5315,20200707,0
2751,5552,20200716,1
434,7148,20200806,0
5623,7224,20200820,0
3293,6266,20200817,0
1135,8572,20200730,0
612,2023,20200715,1
3853,6778,20200705,1
4056,5718,20200801,0
4877,2390,20200720,0
193,4119,20200807,1
2784,2298,20200716,0
249,2052,20200708,1
4994,2606,20200801,0
5687,7062,20200713,0
120,7141,20200720,1
5279,4406,20200807,0
3144,4337,20200804,0
3693,3615,20200722,1
5533,280,20200708,0
682,10061,20200802,0
4270,9834,20200723,1
2969,9645,20200711,0
5595,5570,20200718,0
1266,5448,20200710,0
4975,7157,20200720,1
3789,3023,20200813,1
2401,9958,20200805,1
4431,7246,20200730,1
5047,6958,20200718,1
5734,1302,20200831,0
276,5762,20200730,0
5386,9957,20200729,1
3529,5439,20200710,1
6802,1116,20200806,1
3359,4875,20200830,1
2295,6763,20200718,0
434,1433,20200825,1
5055,5913,20200805,0
5742,9659,20200707,0
5841,1027,20200805,1
4352,2576,20200731,0
2009,5381,20200708,0
4315,8761,20200802,1
7122,5262,20200713,1
6210,8618,20200725,1
2496,1331,20200816,1
4975,665,20200722,0
4557,644,20200726,1
6178,4189,20200809,1
617,4438,20200809,1
2451,1349,20200821,1
4419,6245,20200814,1
1119,9982,20200810,1
5640,732,20200813,1
3601,5562,20200805,0
4962,4075,20200725,1
1665,6061,20200807,0
4817,5302,20200710,1
2772,557,20200715,1
3293,5767,20200806,0
4741,2839,20200807,1
2096,10122,20200808,0
6501,296,20200708,0
1554,9816,20200721,0
3254,6293,20200820,1
2451,1248,20200813,1
2645,1263,20200811,1
396,991,20200806,1
2314,4373,20200808,0
3868,5638,20200730,1
6018,8942,20200818,1
4308,571,20200722,0
2143,6267,20200819,1
970,4725,20200826,1
323,1373,20200819,1
4329,8848,20200805,1
6868,9175,20200825,1
4743,4606,20200811,1
6864,6265,20200823,0
5691,5811,20200801,1
4674,501,20200713,1
4737,3734,20200707,1
4772,666,20200801,1
102,8850,20200813,1
1636,413,20200712,0
6866,5568,20200717,0
5587,9113,20200813,0
2245,402,20200710,0
1636,1288,20200814,1
1143,3590,20200711,1
5458,8587,20200724,1
3601,1297,20200815,0
1484,5468,20200719,0
2528,6222,20200818,1
4020,2133,20200805,1
2572,2535,20200728,1
6667,9117,20200816,1
5692,7239,20200728,1
5988,10092,20200806,0
1772,2290,20200715,1
3866,1116,20200806,1
5000,5670,20200804,1
3847,5915,20200805,1
6876,5477,20200714,0
1520,7190,20200728,0
2638,7114,20200719,1
4279,9731,20200719,0
1668,3958,20200728,1
6134,9059,20200811,0
1771,7704,20200813,0
1687,2144,20200718,0
3042,850,20200802,0
2812,1429,20200825,1
4305,7313,20200803,0
4862,5534,20200714,0
4820,1942,20200717,1
4812,2323,20200725,0
6399,5525,20200719,1
1449,1134,20200809,0
2784,8567,20200725,0
5361,2099,20200722,0
4862,5404,20200708,1
1316,3607,20200715,0
1567,6441,20200831,0
1983,10338,20200812,0
5988,9803,20200714,1
6746,935,20200820,0
2212,3738,20200715,1
1449,1452,20200831,1
2978,1565,20200830,1
4429,3103,20200820,1
538,10370,20200818,0
3825,1290,20200822,0
1928,1076,20200808,1
724,6110,20200808,0
5172,597,20200729,1
6346,9113,20200812,0
4817,1988,20200705,1
6301,5611,20200809,0
226,9541,20200712,1
891,2288,20200805,0
1853,3745,20200712,0
1660,4000,20200719,1
1093,1421,20200823,0
5572,6280,20200818,1
6435,2047,20200716,1
1722,7314,20200731,0
3742,10019,20200801,1
3764,7728,20200816,1
4140,4004,20200719,0
4088,9022,20200808,0
4877,3767,20200718,0
4642,3293,20200901,1
3132,4321,20200802,1
75,702,20200729,1
1603,5587,20200722,0
1560,2039,20200708,1
5640,5297,20200709,0
4882,2315,20200730,0
5047,7852,20200829,0
632,7746,20200819,0
4349,2944,20200810,1
5485,7420,20200815,1
6399,2289,20200716,1
1316,631,20200720,0
5854,1314,20200826,1
36,5546,20200716,1
332,2502,20200727,0
3636,8902,20200806,1
6111,272,20200707,1
2619,1321,20200816,1
814,8657,20200730,1
2146,4665,20200815,1
1795,4114,20200727,1
6208,7312,20200802,0
2816,3112,20200824,0
5364,3183,20200829,1
5755,6745,20200712,1
1380,9144,20200828,1
2449,9138,20200819,1
4723,7292,20200802,1
2965,7206,20200725,1
7056,6767,20200718,1
2787,8251,20200803,1
3397,8419,20200719,0
5191,6055,20200807,0
1647,10278,20200809,0
5606,621,20200722,0
7116,6244,20200813,1
3706,653,20200730,0
6211,5669,20200727,0
21,870,20200809,1
5431,646,20200721,1
6684,6139,20200810,1
1691,9991,20200805,0
3926,3992,20200812,1
5148,4180,20200804,1
2105,8457,20200712,0
5559,472,20200718,0
582,2077,20200721,1
1876,9868,20200731,1
3397,10094,20200817,0
5165,5609,20200720,0
3459,2693,20200804,0
699,4791,20200827,1
655,1197,20200819,0
2484,6266,20200817,0
1314,967,20200809,1
7079,2824,20200807,0
2422,5241,20200716,0
3273,5655,20200815,1
172,10186,20200818,0
4499,7775,20200824,1
1045,517,20200713,1
5342,7104,20200720,0
3559,2001,20200709,0
5457,4074,20200730,1
235,2503,20200727,0
6501,10408,20200821,1
2143,1437,20200901,0
2186,3881,20200719,1
3706,4540,20200812,0
2676,8496,20200714,0
2324,4712,20200821,1
2817,3725,20200712,1
3291,961,20200806,1
4647,7739,20200817,0
2889,7535,20200806,0
6169,5559,20200717,1
323,585,20200802,0
3825,9105,20200813,0
135,9097,20200814,0
6099,9811,20200713,1
655,1349,20200819,0
2100,2305,20200803,0
5202,8800,20200806,1
1442,8505,20200722,1
249,8607,20200805,1
3979,8631,20200726,1
1009,9683,20200708,1
357,2590,20200731,1
1718,6293,20200820,1
5422,7726,20200823,1
6449,6879,20200727,1
5600,10372,20200820,1
6864,7224,20200727,0
5849,6296,20200825,1
1128,5374,20200728,1
5595,659,20200808,1
6345,9667,20200706,1
5910,9840,20200716,1
1684,1572,20200830,1
5619,6967,20200711,0
5421,2482,20200727,0
2287,2627,20200822,0
2722,5907,20200802,1
3233,1361,20200818,1
2918,2383,20200720,1
4296,983,20200803,0
6802,2698,20200803,0
5979,3730,20200708,1
7066,4219,20200805,1
5871,3943,20200715,1
4182,9108,20200813,1
2259,9595,20200716,1
4481,7736,20200821,0
6503,7366,20200808,0
4422,2477,20200801,1
5339,6220,20200827,0
3964,2210,20200725,1
6927,7029,20200712,0
2496,8813,20200805,1
6431,6829,20200706,1
4803,7243,20200728,1
5709,3939,20200803,0
4924,7485,20200822,0
120,5754,20200729,1
3760,2566,20200801,1
5044,6970,20200710,0
545,1280,20200811,0
3821,8568,20200728,0
1698,1445,20200827,0
2259,2274,20200726,1
612,2137,20200722,0
2796,3946,20200801,0
1635,1444,20200828,1
6338,10279,20200811,1
4557,3922,20200714,1
1226,2428,20200725,1
5629,4669,20200815,1
203,2559,20200803,1
4498,10069,20200807,0
5658,2411,20200727,1
7094,10363,20200820,1
5283,423,20200711,0
5937,5686,20200810,0
3261,2632,20200806,1
2326,2820,20200824,0
3411,1964,20200720,1
3246,4247,20200803,1
7043,9165,20200831,0
1119,2119,20200725,0
4653,4763,20200825,1
3414,7745,20200822,1
5937,4171,20200808,1
4149,7734,20200816,0
174,2339,20200809,1
1684,4377,20200809,1
1485,10019,20200801,1
2592,855,20200801,1
4319,6293,20200820,1
7020,10330,20200810,0
4470,3074,20200818,0
3980,7677,20200810,1
5053,5813,20200810,1
5559,4735,20200823,1
6214,2371,20200721,1
6233,2410,20200722,1
3359,2379,20200720,1
4446,876,20200817,0
5450,6241,20200813,1
6386,1121,20200810,0
4756,3982,20200719,1
2220,7769,20200823,1
5202,4404,20200805,0
4402,6739,20200708,1
5687,3586,20200717,1
5507,706,20200724,0
5165,9822,20200801,0
1054,4205,20200806,1
5689,3338,20200901,1
1127,4357,20200803,1
4683,7511,20200805,1
5276,10506,20200829,0
3365,8800,20200802,1
6483,2536,20200730,1
5552,2743,20200808,0
1886,4763,20200825,1
2468,6974,20200710,0
3965,8825,20200803,1
2737,1596,20200831,0
5105,8681,20200816,0
2269,887,20200804,0
1802,4283,20200801,1
3862,9803,20200713,0
3340,8708,20200805,0
1226,684,20200724,1
6330,3923,20200716,1
1712,6163,20200812,0
6611,2455,20200725,1
2439,6295,20200823,0
4557,585,20200730,0
1178,9143,20200817,1
4723,5524,20200713,1
901,10374,20200816,0
7094,789,20200820,0
2541,5741,20200821,1
2778,1331,20200817,1
5552,8256,20200716,0
6627,5633,20200721,1
683,10279,20200817,1
849,4713,20200822,1
323,3599,20200713,0
6351,4044,20200729,0
14,3288,20200831,1
166,4630,20200811,1
7007,9136,20200824,0
2324,793,20200806,0
626,7376,20200805,1
1144,1964,20200716,0
1442,4037,20200726,0
4914,7244,20200729,1
642,9798,20200716,1
5104,5853,20200801,1
1685,9103,20200903,0
2197,819,20200802,1
4654,4260,20200803,0
6520,7707,20200818,1
131,4283,20200806,1
2501,5725,20200731,1
6169,3589,20200713,0
5943,10424,20200824,1
2672,2560,20200807,0
4349,2210,20200724,1
3850,9898,20200721,0
6694,9994,20200815,1
2918,7397,20200828,1
6205,7208,20200728,0
3737,5409,20200804,1
2627,961,20200803,0
1911,9840,20200723,1
298,10026,20200819,1
1887,128,20200719,1
1643,8696,20200813,0
6118,2538,20200803,1
4756,2040,20200708,0
2605,3088,20200818,0
4012,5216,20200717,1
602,2311,20200717,0
2775,5413,20200713,0
1033,4677,20200815,1
2969,5680,20200813,0
4805,817,20200810,0
14,4475,20200808,1
1117,9591,20200705,1
4343,2568,20200808,0
6346,1425,20200824,1
352,1197,20200810,0
4499,3103,20200820,0
6440,9670,20200707,0
1802,7302,20200801,0
5629,8251,20200709,1
2100,3066,20200817,0
2724,2913,20200808,0
6953,4219,20200802,1
555,10424,20200825,1
5552,7287,20200731,0
1747,5903,20200810,1
6760,9592,20200730,1
4431,7932,20200831,1
2429,2564,20200731,0
98,7431,20200804,0
5205,1399,20200827,0
3291,8777,20200823,1
131,4050,20200728,1
3935,1386,20200819,1
1774,8484,20200713,1
4587,6193,20200814,0
6210,2395,20200722,1
6548,7262,20200729,1
6540,3113,20200821,1
2952,5581,20200718,0
242,497,20200713,0
2366,10172,20200806,1
659,142,20200726,1
2744,9884,20200804,0
6930,2495,20200727,1
5228,494,20200719,0
2737,9839,20200731,1
2245,272,20200707,1
2722,8611,20200726,0
3688,8734,20200819,1
6386,10353,20200811,0
19,8996,20200808,1
5653,8552,20200731,0
7000,5443,20200727,0
7074,9153,20200821,0
5791,8769,20200801,1
2965,10095,20200805,1
5250,8653,20200801,1
5188,640,20200730,0
3447,10095,20200803,0
4012,675,20200727,0
2438,8783,20200802,1
1183,3024,20200815,1
2017,8937,20200809,0
2164,1964,20200717,0
1029,9552,20200723,0
7135,8618,20200724,1
1998,3119,20200825,1
901,8526,20200718,1
5284,9147,20200818,1
4305,9862,20200718,0
19,9138,20200819,0
6760,10014,20200804,0
2731,7492,20200817,0
3121,1215,20200817,0
4801,5562,20200806,1
5656,1306,20200813,0
1234,2047,20200709,0
1718,5641,20200812,0
7036,8525,20200717,1
2133,3027,20200813,1
5660,6910,20200711,1
6220,5642,20200723,0
6306,7062,20200712,1
6434,611,20200720,1
639,5813,20200823,1
1865,8416,20200718,0
5841,2125,20200708,0
5066,2389,20200807,1
4505,423,20200710,0
2585,8295,20200716,1
2440,4798,20200828,1
3320,4325,20200814,1
4780,4373,20200806,0
6661,1136,20200814,1
3520,1444,20200826,1
3689,812,20200801,1
1221,1346,20200815,0
5635,2292,20200716,1
4587,6974,20200712,1
1278,8496,20200713,0
6260,3953,20200717,1
5718,2425,20200723,0
6745,1353,20200819,1
4886,2315,20200723,1
7044,5687,20200803,0
6007,1409,20200823,1
3397,9554,20200706,0
2133,5669,20200726,1
5402,859,20200813,1
1836,1353,20200817,0
3170,9820,20200718,1
368,1121,20200812,0
4161,554,20200720,1
4801,9103,20200828,0
570,5709,20200727,0
6510,9881,20200728,0
322,890,20200804,1
5600,7187,20200729,0
4528,9683,20200718,0
4674,3790,20200714,0
4106,4040,20200726,1
1043,7305,20200801,1
5587,262,20200714,1
682,378,20200709,1
3504,8604,20200729,0
5797,7125,20200718,1
368,395,20200714,0
5924,4195,20200804,1
5104,8627,20200812,1
4821,3191,20200828,0
3201,5811,20200801,1
5181,9932,20200729,1
4971,7218,20200729,0
2339,5710,20200728,0
4013,7138,20200806,1
4456,7034,20200713,1
1899,1248,20200813,0
2564,796,20200801,1
368,1263,20200814,0
6676,5771,20200803,1
6266,605,20200724,0
157,3053,20200817,1
1660,10386,20200820,1
3723,2941,20200814,1
4499,3949,20200718,1
4987,2210,20200722,1
4182,3778,20200709,0
1715,4518,20200808,0
322,136,20200714,1
4723,1429,20200825,0
1898,3894,20200713,0
849,3939,20200714,1
3747,9939,20200726,1
7079,7384,20200802,1
1584,3076,20200817,0
2259,522,20200715,1
5457,7101,20200716,1
6169,7528,20200806,1
4766,556,20200717,1
4557,3709,20200709,1
4188,2328,20200724,1
166,9700,20200720,0
6122,5949,20200804,0
6278,1967,20200729,0
4869,8546,20200807,1
2501,2583,20200731,0
4690,627,20200720,0
3925,6057,20200813,1
2449,3989,20200718,0
6111,8652,20200820,0
1567,8425,20200717,0
2227,847,20200731,0
5104,2171,20200710,0
5655,2547,20200808,0
7068,6088,20200808,1
373,608,20200719,0
2133,2547,20200802,1
